GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
spf4j-zel,org.spf4j.zel.instr,XOR,36,0,0,0,10,0,4,0,4,0
spf4j-zel,org.spf4j.zel.instr,POW,0,28,0,0,0,8,0,4,0,4
spf4j-zel,org.spf4j.zel.instr,CALLREF.FunctionDeref,109,52,7,4,17,12,7,3,1,3
spf4j-zel,org.spf4j.zel.instr,ABS,51,33,14,2,13,12,8,4,0,4
spf4j-zel,org.spf4j.zel.instr,SLEEP.RunnableImpl,0,19,1,1,0,7,1,2,0,2
spf4j-zel,org.spf4j.zel.instr,LODX,12,54,1,3,1,14,1,6,0,5
spf4j-zel,org.spf4j.zel.instr,ADD,0,28,0,0,0,8,0,4,0,4
spf4j-zel,org.spf4j.zel.instr,LODXF,0,37,0,2,0,10,0,4,0,3
spf4j-zel,org.spf4j.zel.instr,FJMP,0,27,0,2,0,8,0,4,0,3
spf4j-zel,org.spf4j.zel.instr,REF,2,75,1,7,1,21,1,7,0,4
spf4j-zel,org.spf4j.zel.instr,DEREF,64,88,6,12,6,22,6,8,0,5
spf4j-zel,org.spf4j.zel.instr,DIV,0,28,0,0,0,8,0,4,0,4
spf4j-zel,org.spf4j.zel.instr,GT,0,33,0,2,0,9,0,5,0,4
spf4j-zel,org.spf4j.zel.instr,REF.MapDeref,7,18,0,0,1,6,1,2,1,2
spf4j-zel,org.spf4j.zel.instr,Instruction,12,51,1,3,2,11,1,3,0,2
spf4j-zel,org.spf4j.zel.instr,GE,1,32,1,1,0,9,1,4,0,4
spf4j-zel,org.spf4j.zel.instr,LODAXF.new AssignableValue() {...},14,47,1,3,1,7,1,4,0,3
spf4j-zel,org.spf4j.zel.instr,SWAP,16,41,2,2,1,14,2,4,0,4
spf4j-zel,org.spf4j.zel.vm.gen,ZCompilerConstants,300,0,0,0,1,0,1,0,1,0
spf4j-zel,org.spf4j.zel.vm.gen,TokenMgrError,65,110,9,8,17,20,10,8,1,5
spf4j-zel,org.spf4j.zel.vm.gen,JavaCharStream,919,417,76,29,174,86,80,22,27,14
spf4j-zel,org.spf4j.zel.vm.gen,ZCompiler,1904,4436,297,511,338,944,251,348,23,144
spf4j-zel,org.spf4j.zel.vm.gen,ZCompilerTokenManager,1633,3199,439,363,352,457,317,219,12,19
spf4j-zel,org.spf4j.zel.vm.gen,ParseException,360,0,33,0,65,0,26,0,6,0
spf4j-zel,org.spf4j.zel.vm.gen,ZCompiler.LookaheadSuccess,0,3,0,0,0,1,0,1,0,1
spf4j-zel,org.spf4j.zel.vm.gen,ZCompiler.JJCalls,0,3,0,0,0,1,0,1,0,1
spf4j-zel,org.spf4j.zel.vm.gen,Token,10,24,0,0,4,8,3,4,3,4
